x,y,label
38.47564,-40.494625,Concevoir des procédures techniques
38.036102,-39.807713,Concevoir des outils de suivi qualitatif et quantitatif de l'activité
38.84507,-42.443283,Amélioration des perfomances - ISO 9004
39.438705,-42.458725,Exigences générales concernant la compétence des laboratoires - ISO 17025
41.082897,-40.160545,Référentiel de certification Agroalimentaire
41.08673,-40.12999,Référentiel de certification Aéronautique
41.091297,-40.100887,Référentiel de certification Industrie automobile
41.099735,-40.144566,Référentiel de certification Défense
39.093296,-38.653313,Système Hazard Analysis Critical Control Point (HACCP)
41.142155,-41.152103,Certifications des établissements de santé
17.862452,-46.83834,Transmettre un rapport d'inspection et de contrôle aux services concernés
37.791122,-41.51101,Faire évoluer une procédure
37.296646,-40.49243,Guide de Bonne Utilisation de l'Informatique (GBUI)
39.695564,-43.422974,Mettre en place des procédures qualité
37.55941,-40.11188,Implanter de nouveaux outils de gestion
37.44243,-42.10388,Présenter des évolutions de protocoles d'analyse et de procédures qualité
36.67753,-43.79863,Réaliser une déclaration d'accident ou de sinistre
36.281574,-43.660378,Établir un rapport d'accident et d'incident
38.719868,-45.20734,"Rédiger une procédure de Qualité, Hygiène, Sécurité et Environnement -QHSE-"
39.425167,-42.072575,Appliquer une nouvelle norme
36.88361,-41.7444,Garantie légale de conformité
36.56114,-37.48058,Licence JAR 66 B2 - entretien en ligne sur les systèmes avioniques et électriques
36.552406,-37.488678,Licence JAR 66 C - visite d'entretien en base principale
37.79257,-41.548286,Rédiger une procédure d'urgence
41.074116,-42.01255,Établir un Plan Particulier de Sécurité et de Protection de la Santé (PPSPS)
39.961033,-44.663094,Responsabilité sociétale des organisations - ISO 26000
39.021587,-44.730244,Législation HQE - Haute Qualité Environnementale
37.42376,-40.73584,Renseigner les supports qualité et de suivi de production
29.845837,-20.437878,Intervenir en recherche
29.79203,-20.464827,"Intervenir en études, ingénierie"
29.842922,-20.436306,Intervenir en développement
28.265621,-21.965693,"Concevoir des consignes, procédures, cahiers des charges, rapports d'études à partir des résultats de tests et d'essais"
27.419724,-21.028502,Méthodologie de recherche en sciences humaines
28.950436,-20.85081,"Diriger les travaux de recherche (thèse, mémoire d'études, ...) des étudiants"
27.433245,-21.074696,Méthodologie de recherche
28.104822,-20.97101,"Définir les thèmes, l'objet et la finalité d'études ou de recherches"
27.752428,-21.215796,"Déterminer et développer les méthodes de recherche, de recueil et d'analyse de données"
28.115011,-21.397295,"Superviser ou réaliser les investigations, les observations et la collecte d'informations sur l'objet de la recherche"
28.469471,-21.7421,Interpréter les données recueillies et formaliser les résultats obtenus
28.115816,-20.893126,Présenter et expliciter les avancées scientifiques et les travaux de recherche
27.95099,-21.275803,Superviser et contrôler le déroulement et l'avancement des expériences et des observations scientifiques
29.78554,-20.462267,"Intervenir en recherche, innovation et prospective"
29.031498,-20.896866,"Concevoir des modèles théoriques (calcul, simulation, modélisation)"
27.979849,-21.260624,Superviser et réaliser des travaux de recherche et présenter les résultats
27.635715,-22.164948,"Peser un animal, lui administrer des produits selon une procédure expérimentale et un protocole d'étude"
28.233387,-21.276524,"Réaliser des documents ou participer à des travaux d'études, de recherches en ergonomie"
27.714779,-20.989885,Définir les orientations stratégiques d'une politique de recherche et évaluer des travaux de recherche scientifique
27.795156,-20.716066,"Analyser des besoins industriels, institutionnels et contractualiser des prestations de recherche"
27.252998,-20.978045,Formaliser et élaborer des brevets
29.025772,-20.834,"Concevoir et coordonner un programme, un projet de recherche"
27.567009,-21.843851,Manipuler des animaux de laboratoire
27.556845,-21.457714,Établir un nouveau protocole de laboratoire
27.525427,-21.324656,Tenir à jour le cahier de laboratoire
27.66421,-21.214449,Identifier des résultats hors spécification (OOS)
27.69772,-21.176302,"Conseiller des partenaires dans le développement, la recherche, la méthodologie, et l'interprétation des résultats"
27.416529,-21.10078,Equipements de recherche
27.580015,-21.476656,Déterminer des protocoles d'expérimentation
27.439487,-21.60212,Mener des études et expérimentations à des fins d'innovation
27.653223,-20.177525,"Conseiller des chercheurs, institutions, entreprises sur des questions scientifiques"
27.711502,-21.119226,Identifier les thèmes de projets de recherche en fonction des évolutions du secteur
29.730875,-20.479385,Intervenir sur un thème de recherche spécifique en sciences de l'homme et de la société
29.790884,-20.459133,Intervenir sur un thème de recherche spécifique
66.66579,-73.83982,Règles d'hygiène et de sécurité
66.74928,-73.838806,Réglementation sanitaire
66.64112,-73.830536,Règles d'hygiène et de sécurité alimentaire
66.87272,-73.80474,Règles d'hygiène et d'asepsie
66.57529,-73.882,Procédures de prévention des risques sanitaires
66.64928,-73.79891,Chaîne du froid
66.787155,-73.81411,Règles d'hygiène et de propreté
66.67848,-73.8305,Hygiène industrielle
66.84769,-74.48607,Protocoles de lutte contre les infections nosocomiales
66.54748,-73.91212,Circuit des vigilances
66.08984,-73.90137,Contrôler des circuits de distribution des gaz médicaux
65.99932,-73.966415,Pratiquer des actions d'élaboration et de suivi du circuit des vigilances
66.34501,-73.84987,Procédures de traitement de linge hospitalier
66.566345,-73.91142,"Protocoles d'hygiène d'environnement sensible (alimentaire, chimie, ...)"
66.86955,-73.85459,Règles de salubrité et d'hygiène publique
65.868996,-73.883415,"Concevoir ou faire évoluer des procédures, les protocoles en matière alimentaire (manipulation et conservation de denrées, liaisons chaudes/froides, ...) et en contrôler la conformité d'application"
66.13569,-73.88393,Diagnostiquer tous les types de nuisances qui peuvent survenir dans une maison
66.5811,-73.88058,Nuisances domestiques
66.81433,-73.76361,Bonnes pratiques d'hygiène - BPH
66.47217,-73.82713,Règles de rotation de produits alimentaires
66.59728,-73.842896,Renseigner un client sur les règles sanitaires
66.521095,-73.82346,Contrôler l'application des règles d'hygiène alimentaire
66.74181,-73.846306,Hygiène hospitalière
66.32276,-73.89821,Réaliser une étude épidémiologique
66.43488,-73.86393,Qualité et traitement des eaux
66.18496,-73.94042,Concevoir et mettre en place des protocoles de vigilance sanitaire
66.44949,-73.85438,Contrôler l'application des procédures d'hygiène et sécurité
9.469035,8.090443,"Définir et élaborer les spécifications fonctionnelles et techniques d'un réseau, d'équipements télécoms (matériel, logiciel, implantation)"
9.385307,8.292197,"Déterminer des composants d'architecture, des technologies, des équipements, des outils supports et les intégrer selon les spécifications"
12.121215,1.2393538,Architecture d'applications
11.826738,1.9104705,"Concevoir le design, les spécifications ou configurations d'un réseau télécoms"
12.096604,1.0865362,"Architecture de réseaux (OSI, TCP/IP...)"
11.608251,1.2299958,Technologies VOIP (Voice Over Internet Protocole)
11.56248,1.2073717,Technologies ToIP (Telephony Over Internet Protocole)
12.202045,1.8024439,Couplage Téléphonie Informatique (CTI)
12.552727,1.8773791,Domaine informatique client-serveur
12.090952,1.1433468,"Architectures de réseaux de localisation (GPS, Galiléo)"
12.053826,1.277272,Architectures de réseaux de téléphonie fixe
12.094964,1.1697185,Architectures de réseaux de transport
12.050434,1.2952757,Architectures de réseaux de téléphonie mobile
12.063146,1.1789585,"Architectures de réseaux multimédia, internet"
12.070418,1.1413395,Architectures de réseaux multiservices
12.218719,0.78204787,Architectures de réseaux audiovisuels
10.571432,2.3407798,Réseaux Digital System for Mobile Communications (DECT)
10.304653,2.0813878,Réseaux Private Automatic Branch eXchange (PABX)
12.096351,1.3388081,Architectures de plateformes de service
8.129933,6.890507,Localiser l'origine d'une panne de réseau électrique et identifier les solutions de réparation
8.129855,7.615875,"Configurer ou paramétrer l'équipement de télécommunication, de courants faibles et effectuer les essais fonctionnels"
10.894671,3.6720114,Architecture d'un réseau téléphonique commuté
11.018966,5.061133,Règles de sécurité Informatique et Télécoms
8.4720335,7.006401,Installer ou configurer un équipement dans l'environnement client
10.828244,4.8491015,"Superviser un secteur/projet de déploiement (matériels, système, réseau, postes de travail, logiciels)"
9.934247,6.904964,Superviser un secteur/projet de pilotage de ressources logiques et physiques
11.61848,4.6055326,Réseaux informatiques et télécoms
10.751011,4.735767,"Dimensionner, planifier et suivre la capacité du réseau télécom et de ses interconnexions"
9.861405,7.479615,Ordonnancer le déroulement des travaux et mettre en oeuvre les traitements d'exploitation/production des ressources informatiques
12.524986,2.4758294,Architecture MVC (Modèle - Vue - Controlleur) Multi-Thread
12.559716,2.496111,Architecture MVC (Modèle - Vue - Controlleur) Thread
9.173951,4.0090127,Protocoles et normes télécoms HTTP
9.244833,4.0817018,Protocoles et normes télécoms POP3
9.222569,4.086557,Protocoles et normes télécoms TFTP
8.726268,4.381135,Utilisation d'analyseur de protocole de réseaux WireShare
10.304038,6.785641,Suivre et gérer un parc d'équipements informatiques et organiser des salles informatiques
5.6073976,7.1455593,Poser des aiguilles avec un appareillage pneumatique (furet) pour le passage de câbles dans les gaines
9.578588,7.375509,Déployer des modes de fonctionnement dégradés (solution d'attente) d'un équipement informatique ou bureautique
9.37019,6.7564955,"Créer des droits d'accès, des comptes utilisateurs en fonction des profils"
8.82302,7.5259986,"Déployer et maintenir des équipements sans fil, mesurer et analyser des performances"
11.3468,5.0112705,"Informatique nomade (PDA , GPS...)"
10.4013605,5.2094193,"Utilisation d'applications clientes réseau (messagerie, tansfert de fichiers, terminal virtuel, répertoires partagés...)"
9.354567,6.011278,"Installer et configurer les ressources partagés sur un réseau, annuaires d'entreprise"
9.381806,6.3965373,Assurer la migration des systèmes de communication professionnels d'entreprise vers les technologies VOIP
10.36765,4.7664723,"Installer, configuer, administrer les services d'un réseau VOIP (mail, services vocaux interactifs, visioconférences,...)"
9.124714,6.553444,Installer un système de téléphonie sur IP en fonction de la taille de l'entreprise
11.05874,5.7554836,"Evaluer un investissement informatique (rentabilité, amortissement, ...)"
9.813825,4.890758,Microsoft Active Directory
10.151553,5.8844786,Intégrer un module logiciel
10.947744,4.9141245,Planifier des ressources réseaux
11.760763,4.1654825,Réseaux ADSL
10.04187,2.5997577,Réseaux Wide Area Network (WAN)
10.513131,2.7470963,Réseaux Digital Subscriber Line (DSL)
10.085612,2.6460352,Réseaux Local Area Network (LAN)
9.944692,2.7722092,Réseaux de fibre optique Fiber To The Home (FTTH)
11.629646,4.031952,Réseaux Voies-Données-Images (VDI)
11.2218075,4.833413,Déployer des réseaux informatiques
11.766133,4.3193817,Réseaux de télécommunication
11.380339,4.855672,Concevoir des réseaux informatiques
11.419154,4.8065224,Dimensionner des réseaux informatiques
9.805871,6.175491,Analyser des systèmes de transmission et de communications électroniques
11.054838,4.9027185,Identifier les composants d'un réseau
10.869863,3.8337705,Analyser des architectures sur IP
11.146285,4.7936497,Procédés de validation de réseaux
10.463225,6.302184,Logiciels de gestion de parc informatique
12.082142,5.4879756,Technologies radiofréquences
11.228479,5.161791,Informatique répartie (distributed computing)
11.572855,4.611975,Anglais des télécoms
12.139957,5.5602794,Technologie RFID (Radio Frequency Identification)
12.197882,5.6003613,Technologie NFC (Near Field Communication)
11.492585,4.456141,Réseaux radiomobiles
10.157534,6.474786,Gérer les évolutions matérielles et logicielles des systèmes
6.3181868,8.4354,Estimer les champs électromagnétiques rayonnés par un système radio
10.342441,4.5284777,Architecture du service téléphonique d'entreprise
10.224937,4.0326552,Standard téléphonique IPBX
9.726757,5.0323386,Serveur Vocal Interactif (SVI)
9.945906,5.8009133,Identifier un spectre de fréquence
12.620403,4.221992,Intervenir sur des réseaux
12.665398,4.1461706,"Intervenir sur des architectures, ingénieries de réseaux"
6.9169,7.9346952,"Hisser, fixer et régler un câble et ses accessoires en fonction de la température, de la distance entre les poteaux et des données de plan de piquetage"
4.900686,5.585393,Dépontage / repontage
5.7487645,5.7222605,Techniques de manchonnage
5.3842754,6.42566,Utilisation de soudeuse à fibres optiques
6.0308642,6.2823834,Types de support de câbles
5.4137177,6.2253237,Technologie des fibres optiques
6.3828998,5.252172,Architecture des systèmes électroniques
6.113941,5.627798,Traitement du signal
6.952378,6.64582,Configurer l'installation et effectuer sa mise au point
8.459319,8.30106,"Identifier les phases d'intervention à partir des informations du diagnostic help desk, de la hot line, des dossiers constructeur"
6.7122245,6.415326,Installer l'équipement sur le site et le connecter aux réseaux extérieurs
7.2889676,5.0256214,Utilisation d'analyseur de protocole de réseaux
7.274491,4.992152,Utilisation d'analyseur de protocole de télécommunication
5.111615,4.8184805,Organisation d'une baie de brassage
5.5724225,4.1128592,Caractéristiques des MOdulateurs DEModulateurs -MODEM-
5.8677487,5.557243,Techniques de câblage
8.489181,7.7446785,"Analyser les conditions de fonctionnement et d'utilisation et mettre en place des solutions d'ajustements, d'évolutions ou de migrations de réseaux et de ressources"
5.659249,5.2730002,Technologies analogiques
5.613819,5.5312123,Techniques de multiplexage
6.34514,4.8230953,Architecture propriétaire
7.8629594,7.943793,"Surveiller la performance, la capacité, la qualité du réseau et adapter les équipements, systèmes et vecteurs d'informations"
8.033813,7.46841,"Installer et intégrer le matériel (station, équipement réseau, périphériques, ...) dans l'environnement de production et configurer les ressources logiques et physiques"
7.399614,6.392223,Superviser et organiser les travaux d'exploitation/production informatique
7.868673,7.4034467,Définir une procédure d'installation ou une configuration de système électronique en fonction de l'environnement client
7.6969595,8.000498,"Définir (conditionnement, logistique, ...) ou monter des équipements, des systèmes et des vecteurs d'information"
7.0886173,5.669152,Utilisation d'applications clientes réseau
6.7812514,4.696375,Zones DNS (système des noms de domaines)
5.852894,4.9065657,Visioconférences
8.243213,6.488919,Assurer l'interconnection des systèmes de communication professionnels d'entreprise aux réseaux publics
6.9348216,5.2626915,Segmentation et routage dans les réseaux locaux
7.472767,4.5043426,Microsoft Exchange Server
5.888647,5.4830713,Câbler un matériel
6.1971064,5.6072392,Intégrer un matériel
6.682297,5.8622513,Technologies de communication bas niveau
5.8897123,5.1826024,Equipements de télécommunication
6.5497613,6.8607926,Equipements de courants faibles
6.7677135,5.526023,Infrastructure sans fil d'entreprise
6.3774195,5.4269953,Technologies de réseaux opérateurs
6.5297074,5.3556185,Infrastructures de sécurité
6.3339777,5.2458453,Intégration de réseaux
5.6500854,5.3093576,Installation de téléphonie analogique
5.9095645,5.479345,Installation de téléphonie numérique
5.7633467,5.475478,Installation de téléphonie sans fils
7.098614,7.2313857,Actualiser et faire évoluer les équipements de télécommunication ou de courants faibles
7.079863,4.0083885,Protocole IPv6
7.0738573,4.0323076,Protocole IPv4
7.390374,6.7333217,Etablir le bilan de liaison d'un système radio
6.5296493,4.947482,Concevoir un réseau cellulaire
7.013609,5.7369375,Planifier le processus de déploiement d'un réseau
6.2195163,7.2803245,Dimensionner un lien haut débit par faisceau hertzien
6.2216396,8.275216,Mesurer le champ électromagnétique rayonné par une antenne
7.4237204,6.5704947,Intégrer des services à un système existant
7.8335533,6.9501963,Etablir le plan de sécurité d'un système d'information d'entreprise
6.0797615,7.870522,Caractériser des signaux en temps et en fréquence
10.285564,9.258987,"Analyser et définir les besoins de l'entreprise, des utilisateurs en matière d'organisation et de systèmes d'information et de télécoms"
11.568836,7.886518,Technologies télécoms
10.286807,9.291715,"Recueillir et définir les besoins de l'entreprise, des clients, des utilisateurs en matière de systèmes télécoms (capacité, fiabilité, sécurité, ...)"
8.351419,6.4066105,"Suivre et négocier l'installation (droit de passage, baux) d'un site d'implantation et d'infrastructures de réseaux télécoms (pylônes, antennes, câbles, ...)"
10.329469,9.073878,Concevoir et décliner la mise en oeuvre de la stratégie technique de l'opérateur télécoms
11.4682045,7.9767513,Concevoir un projet télécom
65.30958,6.1058607,Vérifier les éléments d'activité du personnel
66.34935,6.467314,Gestion administrative du personnel
66.64988,6.837434,Réaliser la gestion de la paie
65.23417,6.0908685,Collecter les éléments d'activité du personnel
67.92733,7.2082663,Modalités et critères de la rémunération
66.36912,7.05056,Etablir un contrat de travail
66.5966,6.8334312,Contrôler la gestion de la paie
66.38759,6.525202,Réaliser la gestion administrative du personnel
65.20955,7.51555,Etablir un bulletin de paie
66.20093,5.9443913,Administrer le personnel d'un immeuble
66.95261,6.3742275,Logiciels de gestion de planning
66.983444,6.5406795,Réaliser un suivi administratif des opérations de gestion des ressources humaines
67.89961,7.7331643,Analyser des écarts de masse salariale
66.06269,6.5635486,Gérer les procédures d'embauche et de départ du personnel
66.342316,6.507577,Réaliser un suivi administratif du personnel
66.21875,5.6328793,Mettre en oeuvre un programme d'accueil du personnel
67.16266,6.8920302,Optimiser un processus de paie
65.70727,8.062266,Établir une Déclaration Sociale Nominative
67.843216,7.6332593,Réaliser un suivi de la masse salariale
65.072105,6.0023685,Transmettre les éléments d'activité du personnel au service comptabilité et facturation
65.09403,7.551555,Contrôler les bulletins de salaires du personnel
66.2889,5.964896,Contrôler des fichiers du personnel
66.285385,5.9038367,Concevoir des fichiers du personnel
65.61709,8.024614,Contrôler des déclarations obligatoires
65.701164,7.993639,Réaliser des déclarations obligatoires
65.64356,8.462353,Réaliser le règlement des cotisations sociales
65.627846,8.445337,Contrôler le règlement des cotisations sociales
66.6023,6.6239347,Réaliser la gestion administrative du temps de travail
66.04156,6.818131,Administrer des dossiers individuels de salariés
66.701485,7.237043,Droit des contrats
66.835724,6.426277,Logiciels de gestion du temps de travail
67.059,7.432329,Déployer des mesures réglementaires liées au droit du travail
65.81446,7.977841,Gestion des Déclarations Sociales
68.24718,6.116192,Indicateurs des Ressources Humaines
66.640274,7.5110607,Réaliser la gestion des arrêts maladie
66.4963,6.8333297,Gestion administrative des contrats de travail
66.58054,8.138585,Traiter des indemnités liées à la maladie et aux accidents
65.96075,7.366127,Etablir des soldes de tout compte
65.86481,7.8073077,Établir la Déclaration Annuelle des Données Dociales (DADS)
66.345215,6.7649136,Gérer des absences
68.16027,6.127586,Outils de planification des ressources humaines
64.930275,6.367656,Préparer les éléments constitutifs de la paie
65.93361,6.5991163,Préparer les documents d'embauche d'un salarié
65.94788,7.64902,Réaliser des déclarations post-paie
65.069305,6.4270744,Saisir des éléments de paie
65.938194,7.8106384,Réaliser des déclarations réglementaires
66.573784,6.621363,Gestion administrative du temps de travail
67.04419,5.624861,Quantifier le volume d'heure de travail d'un ouvrage
67.82755,7.0445943,Formes de la rémunération
73.73706,6.626624,Gestion des Ressources Humaines
75.3712,5.924272,Méthode de Gestion Prévisionnelle des Emplois et des Compétences -GPEC-
75.615974,5.8578725,Concevoir des référentiels de compétences
75.6818,5.905109,"Concevoir des référentiels d'emplois (postes, emploi-type, activités, ...)"
74.77497,5.2188907,Réaliser des profils de postes
75.44564,6.0049047,Réaliser des référentiels de formations
74.48693,5.9338245,Réaliser la gestion des carrières
74.02332,5.5489554,Accompagner le salarié dans l'évolution de sa carrière
73.79044,5.463107,Assurer les relations entre salariés et managers
75.24216,5.937901,Déployer des outils de Gestion prévisionnelle des Emplois et des Compétences (GPEC)
73.728775,6.526163,Réaliser la gestion des ressources humaines
73.72288,6.4281254,Conseiller une structure dans sa gestion des ressources humaines
73.89794,6.5651927,Définir des besoins en ressources humaines
75.33496,5.5847774,Evaluer des compétences professionnelles
74.69302,6.4618692,Définir des besoins en matière d'évolution professionnelle
74.49698,5.8802743,Réaliser un suivi des carrières
74.94402,5.420278,Réaliser des profils de compétences
74.301735,6.2371006,Gestion des talents
74.54634,4.7834454,Analyser le positionnement des postes repères de l'entreprise
73.69762,6.6041183,Gestion des ressources humaines internationales
73.51963,5.3805614,Accompagner des collaborateurs dans le cadre d'une politique de changement
75.12709,5.673614,Élaborer une stratégie de compétences
74.6853,5.2282863,Analyser des profils en entreprise
75.22502,5.965956,Piloter des opérations liées à la gestion des emplois et des compétences
74.42986,5.9956436,Gestion des carrières
74.92185,6.6622577,Etablir un Rapport Annuel Unique
74.816635,5.1435485,Rédiger une fiche de poste
73.73426,5.2877774,Apporter des solutions pour motiver des collaborateurs
75.96089,5.7537527,Concevoir un répertoire de métiers et de compétences
74.86188,6.6161733,Collecter les besoins en formation du personnel
73.21537,8.069427,"Suivre des actions de formation, de mobilité ou de reclassement"
71.10756,5.5917583,Réaliser le suivi professionnel de la personne en situation de travail et lui proposer des axes d'évolution ou d'orientation
70.932495,6.0238276,Utilisation d'outils d'évaluation
67.88857,6.69876,Superviser la gestion administrative du personnel
72.79629,8.021024,"Piloter des actions de mobilité, reclassement"
67.524734,8.490281,Saisir la juridiction compétente en vue de procéder à l'arrêt d'activités dangereuses pour les salariés
71.32079,5.7722354,Mener un entretien d'évaluation
71.59784,5.280396,Superviser le recrutement du personnel
71.81593,5.8465796,Superviser la gestion des carrières
71.83408,6.623873,Définir un plan d'action en ressources humaines
71.870285,6.684335,Définir une politique de gestion des ressources humaines
71.85286,6.4823885,Superviser la gestion de ressources humaines
71.86938,6.853276,Mettre en place des actions de gestion de ressources humaines
70.616615,6.627631,Organiser des formations en prévention des risques professionnels
71.91884,6.710734,Piloter une politique de ressources humaines
70.968864,6.4960365,Mesurer l'impact d'une action de formation
71.125114,7.70608,Établir une grille de rémunération
71.82386,5.7109203,Définir la stratégie d'une campagne de recrutement
71.33751,6.503406,Management de la formation
71.980896,6.8049226,Conduire une politique de ressources humaines
71.62003,6.382137,Piloter la performance humaine d'une unité
71.121445,6.285546,Évaluer l'impact humain du changement
71.99672,7.41518,"Mettre en place une politique de ""mentoring"" et de ""coaching"""
70.951836,5.761484,Établir une matrice d'évaluation de la performance et du potentiel
71.21906,5.73825,Évaluer la performance d'un collaborateur sur un poste donné
71.37143,7.543097,Définir une politique de rémunération
68.74107,6.6280665,Concevoir des procédures de gestion du personnel
71.36541,5.733574,Participer à l'évaluation des salariés
72.003456,7.4256015,Mettre en place une politique de diversité
71.87033,7.4473186,Promouvoir une politique de diversité
71.28248,5.7700233,Evaluer l'investissement des collaborateurs
70.947716,7.769669,"Préconiser des mesures salariales, promotionnelles"
72.193665,7.558262,Mettre en place des actions de mobilité interne
72.45607,7.845779,Mettre en place des actions de reclassement
71.42665,6.3605285,"Elaborer des processus, méthodes et outils de gestion des ressources humaines"
71.522026,2.959336,Techniques de recrutement
71.261116,2.965058,Techniques de conduite d'entretien
71.390076,3.6657345,"Recruter du personnel navigant et former de nouveaux arrivants à la prise de poste (prévention en matière de sécurité, ...)"
71.73052,2.9091384,Mener un entretien de recrutement
71.37791,2.8850443,Préparer une procédure de recrutement
72.000336,2.406392,Techniques de sourcing candidat
71.49287,2.8688095,Définir des opérations de recrutement
71.663826,2.9190874,Réaliser des entretiens de recrutement
71.739624,3.0832748,Organiser des sessions de recrutements
71.596146,3.1986284,Organiser la logistique des recrutements et des formations
71.374275,2.665632,Réaliser des opérations de sourcing
72.469696,3.5834613,Organiser une bourse de l'emploi interne
72.50306,4.0853944,Développer des partenariats avec des écoles et universités
72.00153,4.321645,Favoriser l'intégration d'un nouveau salarié dans une structure
72.22881,3.0377233,Rédiger une annonce d'emploi
71.02879,3.4406955,Former un nouveau collaborateur aux méthodes et techniques de l'entreprise
71.6783,3.0283175,Recruter du personnel
72.10443,2.3792944,Sélectionner des candidats pour un poste
72.140465,2.362036,Mettre en relation des candidats avec des recruteurs
71.90999,4.241013,Accompagner l'intégration de nouveaux salariés
70.109764,15.533199,Législation sociale
69.57768,14.504001,Organiser la concertation et le dialogue social avec les membres du personnel ou leurs représentants
70.01838,14.945029,Garantir le maintien du climat social de l'entreprise
70.975945,14.224977,Procéder au licenciement d'un salarié
70.057785,15.364528,Gestion des relations sociales
69.71943,13.808375,Effectuer un suivi administratif des obligations liées aux Instances Représentatives du Personnel (IRP)
69.961,15.42066,Organiser des activités sociales et culturelles
69.44403,14.105982,Organiser les élections des Instances Représentatives du Personnel (IRP)
70.069176,15.45397,Négociation sociale
70.09525,15.512767,Audit Social
69.79094,14.316459,Assurer les relations avec les différentes instances du personnel
69.4717,14.607531,Organiser une réunion paritaire
70.977295,14.142362,Mener un entretien préalable de licenciement
69.44761,14.77678,Animer les réunions avec des partenaires sociaux
70.08327,15.521977,Dialogue social
69.89378,13.379783,Mettre en place les affichages obligatoires d'entreprise
70.05218,15.353862,Établir un reporting social
69.703896,14.595606,Assurer les relations avec des organisations syndicales
69.735855,14.336283,Négocier une convention ou un accord d'entreprise
69.47379,14.235994,Organiser une élection des représentants du personnel
70.07609,15.422702,Réaliser un bilan social
70.505424,14.336217,Suivre le traitement de mesures disciplinaires
69.966866,14.3217325,Suivre le traitement des relations avec des instances légales
70.030846,14.91889,Renseigner le personnel sur la législation sociale et les spécificités de l'entreprise
70.9946,14.210917,Procéder au licenciement d'un salarié protégé
45.837574,36.0986,Intervenir dans un service de soins infantiles
45.57892,37.22863,"Caractéristiques des équipements de brancardage (lit, fauteuil roulant, ...)"
47.784195,37.990585,Accueillir l'enfant et le guider à son arrivée dans la structure
47.82183,38.285515,"Aménager le lieu de vie, d'accueil des enfants et vérifier la sécurité des équipements"
46.410145,35.56788,Identification des signes et du degré de la douleur
46.51939,37.86924,"Installer le patient dans le véhicule sanitaire selon la préconisation médicale, et lui apporter une assistance"
45.514095,38.16749,Procédures de contrôle de matériel et d'équipements médico-techniques
46.81452,38.27103,Réaliser le bilan de fin d'intervention et conseiller le patient sur l'hygiène de vie
47.08312,38.24571,"Conseiller le patient sur l'hygiène de vie, les gestes et les postures adaptés et sur l'utilisation d'appareils, d'équipements (orthèse, déambulateur)"
46.639854,37.21431,"Réaliser des soins d'hygiène corporelle, de confort et de prévention"
47.524754,37.677025,Accompagner la personne dans les gestes de la vie quotidienne
47.445324,36.68003,Distribuer les repas et collations au patient/résident selon les besoins ou la prescription médicale
45.517784,37.211468,"Manipulation d'équipement (lit médicalisé, lève malade, ...)"
45.60675,37.01663,Techniques de manipulation de patient
45.996307,38.78003,"Préparer les produits anesthésiques selon les indications du médecin anesthésiste réanimateur, lui apporter une assistance technique et surveiller l'état du patient"
46.407444,38.80669,"S'occuper du patient après l'intervention, le transférer en salle de surveillance et échanger des informations avec l'équipe soignante"
45.415874,37.78497,"Assister le praticien en lui présentant les instruments, réaliser les soins infirmiers et répertorier les instruments en fin d'intervention"
44.7554,38.872494,Répartir les instruments et les dispositifs médicaux selon le mode de traitement par stérilisation ou par destruction et procéder à la remise en conformité du site opératoire
46.952484,39.262447,"Réaliser les tests de contrôle/dépistage, actualiser le dossier de santé de la personne et transmettre les données au médecin de prévention"
45.98395,37.05581,"Réaliser les soins infirmiers ou organiser la prise en charge extérieure de la personne (appel services d'urgence, contact famille, ...)"
45.750237,36.75001,Organiser le plan de soins infirmiers selon les besoins des patients et préparer le chariot de soins ou la trousse médicale
45.849632,36.269775,"Réaliser les soins infirmiers, communiquer avec le patient (ressenti, douleur, ...) et actualiser le dossier de soins infirmiers (incidents, modifications d'état clinique, ...)"
46.373997,38.604942,"Surveiller l'état clinique du patient (constantes, fonctions d'élimination, comportement, ...) et informer l'équipe soignante/médicale sur l'évolution de l'état clinique"
46.646385,37.55417,"Réaliser ou contrôler les soins d'hygiène, de confort et apporter une aide au patient (lever, marche, soins post opératoires...)"
46.359486,36.454384,Pratiquer des soins aux personnes âgées
47.72312,38.47627,Recueillir les informations sur l'environnement de vie et l'état de santé de l'enfant
47.635735,37.88386,Accompagner l'enfant dans la réalisation des gestes de la vie quotidienne
46.513386,38.502132,Identifier les modifications de l'état de la personne et en informer l'équipe soignante
46.885082,37.779026,"Echanger avec la personne sur son ressenti (mal-être, satisfaction, ...) et l'orienter vers un médecin, assistant de service social, ..."
45.60543,37.77265,"Réaliser des interventions en pharmacie, biologie médicale"
47.20391,37.613834,Prendre en charge des dossiers relatifs à la prise en charge du handicap
46.12311,38.958138,Vérifier les conditions de faisabilité d'un prélèvement biologique et informer le patient sur son déroulement
47.024662,39.44463,"Réaliser des tests de dépistage visuels, auditifs, ... lors de visites médicales et transmettre les informations au médecin de prévention"
46.636513,38.465088,Surveiller l'état clinique d'un enfant et informer l'équipe soignante selon nécessité
44.779522,38.78337,"Trier le matériel, les instruments médicaux selon le type de traitement (stérilisation, destruction, ...)"
45.70393,39.262817,Calculer les doses de produits radioactifs d'une préparation selon le traitement d'un patient
45.92303,39.329224,"Informer le patient sur les précautions d'usage avant, pendant et après un traitement radiothérapique et procéder au déclenchement de l'irradiation"
